# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.552999999999999818e-04,5.961499999999999785e-03
2.000000000000000000e+02,1.281199999999999917e-03,7.838100000000000622e-03
5.000000000000000000e+02,3.542399999999999802e-03,1.293500000000000032e-02
1.000000000000000000e+03,6.912800000000000195e-03,1.813429999999999903e-02
2.000000000000000000e+03,1.341439999999999994e-02,2.489890000000000159e-02
5.000000000000000000e+03,3.390420000000000239e-02,3.993000000000000022e-02
1.000000000000000000e+04,6.744980000000000420e-02,5.649760000000000199e-02
2.000000000000000000e+04,1.335561000000000109e-01,6.848429999999999795e-02
5.000000000000000000e+04,3.197705000000000131e-01,1.075910000000000061e-01
1.000000000000000000e+05,5.827291999999999472e-01,1.323208999999999913e-01
