# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.007139999999999945e-02,1.964460000000000164e-02
2.000000000000000000e+02,1.931779999999999956e-02,2.705379999999999938e-02
5.000000000000000000e+02,4.767570000000000141e-02,3.767329999999999984e-02
1.000000000000000000e+03,9.244499999999999940e-02,4.911129999999999662e-02
2.000000000000000000e+03,1.739555000000000129e-01,6.383830000000000060e-02
5.000000000000000000e+03,4.158171999999999979e-01,9.414759999999999796e-02
1.000000000000000000e+04,7.614621999999999780e-01,1.152473999999999998e-01
2.000000000000000000e+04,1.262071799999999966e+00,1.582629999999999870e-01
5.000000000000000000e+04,2.208032499999999843e+00,1.641717000000000037e-01
1.000000000000000000e+05,3.053138300000000083e+00,1.833057999999999910e-01
1.000000000000000000e+06,5.531529400000000152e+00,1.655030999999999863e-01
