# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.783999999999999996e-04,2.595599999999999991e-03
2.000000000000000000e+02,3.795000000000000088e-04,3.814000000000000116e-03
5.000000000000000000e+02,1.036599999999999935e-03,6.278200000000000273e-03
1.000000000000000000e+03,2.311199999999999800e-03,9.372399999999999481e-03
2.000000000000000000e+03,4.444000000000000034e-03,1.303570000000000076e-02
5.000000000000000000e+03,1.094490000000000046e-02,2.050810000000000133e-02
1.000000000000000000e+04,2.171520000000000047e-02,2.884190000000000018e-02
2.000000000000000000e+04,4.370740000000000042e-02,3.982229999999999798e-02
5.000000000000000000e+04,1.072181999999999996e-01,6.219419999999999810e-02
1.000000000000000000e+05,2.093074000000000046e-01,7.647829999999999906e-02
