# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.258780000000000010e-02,3.295150000000000162e-02
2.000000000000000000e+02,5.165299999999999753e-02,4.002710000000000296e-02
5.000000000000000000e+02,1.658078000000000052e-01,6.880369999999999542e-02
1.000000000000000000e+03,2.972868000000000177e-01,1.032355999999999968e-01
2.000000000000000000e+03,6.052948999999999691e-01,1.086552999999999963e-01
5.000000000000000000e+03,1.027128000000000041e+00,1.047388999999999959e-01
1.000000000000000000e+04,1.756462900000000049e+00,1.898504000000000025e-01
2.000000000000000000e+04,2.344138099999999891e+00,1.305468999999999935e-01
5.000000000000000000e+04,2.824359199999999959e+00,1.135884999999999950e-01
1.000000000000000000e+05,3.031812400000000185e+00,9.716950000000000587e-02
1.000000000000000000e+06,3.308702199999999927e+00,3.717510000000000259e-02
