# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.396099999999999945e-03,1.067760000000000063e-02
2.000000000000000000e+02,2.694900000000000073e-03,1.463279999999999963e-02
5.000000000000000000e+02,6.688500000000000001e-03,2.338660000000000044e-02
1.000000000000000000e+03,1.334310000000000010e-02,3.288920000000000038e-02
2.000000000000000000e+03,2.686759999999999843e-02,4.701179999999999942e-02
5.000000000000000000e+03,6.660889999999999866e-02,7.283779999999999422e-02
1.000000000000000000e+04,1.333150999999999919e-01,1.053198000000000051e-01
2.000000000000000000e+04,2.709972999999999965e-01,1.337338999999999889e-01
5.000000000000000000e+04,7.043525999999999954e-01,2.061019000000000045e-01
1.000000000000000000e+05,1.409928400000000082e+00,2.948865999999999987e-01
1.000000000000000000e+06,2.395575480000000113e+01,6.929509999999999836e-01
