# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.225200000000000074e-03,6.661700000000000434e-03
2.000000000000000000e+02,2.574799999999999919e-03,9.610000000000000486e-03
5.000000000000000000e+02,6.191799999999999908e-03,1.490269999999999963e-02
1.000000000000000000e+03,1.289210000000000009e-02,2.147080000000000169e-02
2.000000000000000000e+03,2.560859999999999873e-02,3.013510000000000147e-02
5.000000000000000000e+03,6.408729999999999982e-02,4.699550000000000255e-02
1.000000000000000000e+04,1.280428999999999873e-01,5.988750000000000323e-02
2.000000000000000000e+04,2.495062999999999864e-01,7.982499999999999318e-02
5.000000000000000000e+04,5.997424999999999562e-01,1.245988999999999985e-01
1.000000000000000000e+05,1.120348399999999911e+00,1.701944999999999986e-01
