# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.445000000000000446e-04,5.278999999999999838e-03
2.000000000000000000e+02,1.402100000000000091e-03,7.320700000000000297e-03
5.000000000000000000e+02,3.499500000000000006e-03,1.148940000000000031e-02
1.000000000000000000e+03,7.138900000000000107e-03,1.645659999999999831e-02
2.000000000000000000e+03,1.410400000000000022e-02,2.291090000000000140e-02
5.000000000000000000e+03,3.574000000000000093e-02,3.639730000000000049e-02
1.000000000000000000e+04,7.004000000000000503e-02,5.149959999999999954e-02
2.000000000000000000e+04,1.399855999999999878e-01,6.318390000000000117e-02
5.000000000000000000e+04,3.428925999999999918e-01,1.002041000000000043e-01
1.000000000000000000e+05,6.441742999999999775e-01,1.301059999999999994e-01
