# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.165999999999999890e-04,3.320000000000000034e-03
2.000000000000000000e+02,9.734000000000000248e-04,5.106900000000000155e-03
5.000000000000000000e+02,2.402699999999999801e-03,8.000200000000000713e-03
1.000000000000000000e+03,4.799999999999999580e-03,1.139300000000000035e-02
2.000000000000000000e+03,9.691500000000000462e-03,1.634280000000000108e-02
5.000000000000000000e+03,2.392489999999999895e-02,2.513639999999999972e-02
1.000000000000000000e+04,4.885500000000000259e-02,3.639880000000000199e-02
2.000000000000000000e+04,9.496880000000000599e-02,4.461949999999999944e-02
5.000000000000000000e+04,2.295256999999999992e-01,6.889389999999999403e-02
1.000000000000000000e+05,4.568852999999999942e-01,9.152219999999999800e-02
