# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.133140000000000015e-02,2.856730000000000033e-02
2.000000000000000000e+02,2.207560000000000078e-02,3.960129999999999900e-02
5.000000000000000000e+02,5.408339999999999675e-02,6.237689999999999901e-02
1.000000000000000000e+03,1.062962999999999963e-01,7.464310000000000389e-02
2.000000000000000000e+03,2.169205999999999912e-01,1.058713000000000015e-01
5.000000000000000000e+03,5.198454000000000130e-01,1.577707999999999888e-01
1.000000000000000000e+04,1.002362600000000104e+00,2.140032000000000045e-01
2.000000000000000000e+04,1.706119399999999953e+00,2.745544999999999791e-01
5.000000000000000000e+04,3.138769499999999990e+00,2.931585999999999914e-01
1.000000000000000000e+05,4.252866299999999988e+00,2.710077000000000180e-01
1.000000000000000000e+06,6.655141900000000277e+00,1.943214000000000052e-01
