# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.140800000000000036e-03,1.131369999999999945e-02
2.000000000000000000e+02,8.016799999999999274e-03,1.558479999999999935e-02
5.000000000000000000e+02,2.016640000000000099e-02,2.499619999999999967e-02
1.000000000000000000e+03,4.086109999999999742e-02,3.611679999999999752e-02
2.000000000000000000e+03,8.167900000000000160e-02,4.247580000000000106e-02
5.000000000000000000e+03,2.076479999999999992e-01,7.020940000000000514e-02
1.000000000000000000e+04,4.071524999999999728e-01,9.868259999999999532e-02
2.000000000000000000e+04,7.979159999999999586e-01,1.370281000000000138e-01
5.000000000000000000e+04,1.966383900000000073e+00,2.041689999999999894e-01
1.000000000000000000e+05,3.751240099999999966e+00,2.748408999999999991e-01
1.000000000000000000e+06,1.048872010000000010e+01,1.961750999999999912e-01
