# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.498639999999999889e-02,2.415470000000000117e-02
2.000000000000000000e+02,4.303219999999999962e-02,2.826240000000000002e-02
5.000000000000000000e+02,1.184035999999999977e-01,4.878980000000000122e-02
1.000000000000000000e+03,2.419163000000000008e-01,8.708970000000000600e-02
2.000000000000000000e+03,5.349530000000000118e-01,7.464089999999999614e-02
5.000000000000000000e+03,1.223925799999999953e+00,1.715328999999999882e-01
1.000000000000000000e+04,2.605733299999999808e+00,5.715259999999999785e-02
2.000000000000000000e+04,3.198848299999999867e+00,1.039854999999999946e-01
5.000000000000000000e+04,3.476038899999999821e+00,5.441510000000000097e-02
1.000000000000000000e+05,3.516060500000000033e+00,3.323099999999999665e-02
1.000000000000000000e+06,3.593471500000000152e+00,8.895699999999999441e-03
