# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.575000000000000249e-04,2.101099999999999843e-03
2.000000000000000000e+02,5.412000000000000361e-04,3.089900000000000025e-03
5.000000000000000000e+02,1.376400000000000063e-03,4.854800000000000261e-03
1.000000000000000000e+03,2.636200000000000002e-03,6.805099999999999691e-03
2.000000000000000000e+03,5.278500000000000206e-03,9.511099999999999763e-03
5.000000000000000000e+03,1.326609999999999942e-02,1.525840000000000009e-02
1.000000000000000000e+04,2.720739999999999964e-02,2.183430000000000093e-02
2.000000000000000000e+04,5.334520000000000234e-02,3.031330000000000136e-02
5.000000000000000000e+04,1.328978000000000104e-01,4.307620000000000199e-02
1.000000000000000000e+05,2.607739000000000029e-01,5.666539999999999772e-02
