# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.276999999999999790e-04,4.615600000000000085e-03
2.000000000000000000e+02,1.112600000000000047e-03,6.753399999999999681e-03
5.000000000000000000e+02,2.683300000000000008e-03,1.040390000000000065e-02
1.000000000000000000e+03,4.906699999999999950e-03,1.408500000000000030e-02
2.000000000000000000e+03,1.070439999999999933e-02,2.101700000000000096e-02
5.000000000000000000e+03,2.616989999999999941e-02,3.263699999999999934e-02
1.000000000000000000e+04,5.056460000000000121e-02,4.476259999999999961e-02
2.000000000000000000e+04,1.028266000000000041e-01,6.454690000000000427e-02
5.000000000000000000e+04,2.466300999999999910e-01,8.966419999999999946e-02
1.000000000000000000e+05,4.779459999999999820e-01,1.233550000000000063e-01
