# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.238000000000000005e-04,1.978000000000000157e-03
2.000000000000000000e+02,2.571000000000000152e-04,2.844600000000000080e-03
5.000000000000000000e+02,6.189000000000000274e-04,4.456599999999999798e-03
1.000000000000000000e+03,1.158399999999999968e-03,6.018800000000000365e-03
2.000000000000000000e+03,2.177099999999999955e-03,8.366099999999999579e-03
5.000000000000000000e+03,5.712499999999999696e-03,1.338939999999999922e-02
1.000000000000000000e+04,1.158619999999999962e-02,1.905369999999999980e-02
2.000000000000000000e+04,2.240239999999999940e-02,2.650670000000000109e-02
5.000000000000000000e+04,5.701669999999999655e-02,4.216009999999999897e-02
1.000000000000000000e+05,1.115928000000000059e-01,5.414830000000000337e-02
