# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.306599999999999900e-03,1.459799999999999986e-02
2.000000000000000000e+02,1.410490000000000008e-02,2.042739999999999834e-02
5.000000000000000000e+02,3.452920000000000295e-02,3.151790000000000147e-02
1.000000000000000000e+03,7.257990000000000275e-02,3.841109999999999663e-02
2.000000000000000000e+03,1.443992000000000053e-01,5.692389999999999950e-02
5.000000000000000000e+03,3.617777999999999827e-01,8.705530000000000213e-02
1.000000000000000000e+04,6.918149999999999578e-01,1.215428000000000064e-01
2.000000000000000000e+04,1.394987900000000058e+00,1.710011999999999921e-01
5.000000000000000000e+04,3.309654800000000119e+00,2.278338000000000030e-01
1.000000000000000000e+05,5.645177099999999726e+00,2.772673999999999972e-01
1.000000000000000000e+06,9.733992900000000503e+00,1.485866000000000131e-01
