# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.825300000000000353e-03,1.647289999999999865e-02
2.000000000000000000e+02,1.953639999999999891e-02,2.346250000000000072e-02
5.000000000000000000e+02,4.801190000000000319e-02,3.201810000000000073e-02
1.000000000000000000e+03,9.832269999999999899e-02,4.473599999999999799e-02
2.000000000000000000e+03,1.935988999999999904e-01,6.296369999999999745e-02
5.000000000000000000e+03,4.812485000000000235e-01,9.259639999999999538e-02
1.000000000000000000e+04,9.037420000000000453e-01,1.295315999999999967e-01
2.000000000000000000e+04,1.701835999999999904e+00,1.783028999999999864e-01
5.000000000000000000e+04,3.539074299999999784e+00,2.135702999999999907e-01
1.000000000000000000e+05,5.241224299999999836e+00,2.255926000000000042e-01
1.000000000000000000e+06,1.039031409999999944e+01,1.781420999999999977e-01
