# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.606329999999999911e-02,2.562230000000000063e-02
2.000000000000000000e+02,3.250070000000000042e-02,3.092210000000000097e-02
5.000000000000000000e+02,7.976740000000000219e-02,4.892640000000000183e-02
1.000000000000000000e+03,1.491811000000000109e-01,6.294149999999999745e-02
2.000000000000000000e+03,2.877767999999999993e-01,8.525960000000000483e-02
5.000000000000000000e+03,5.834335999999999967e-01,1.085755000000000053e-01
1.000000000000000000e+04,8.837163000000000102e-01,1.208424000000000026e-01
2.000000000000000000e+04,1.292325900000000027e+00,1.332628999999999897e-01
5.000000000000000000e+04,1.872781000000000029e+00,1.390490000000000059e-01
1.000000000000000000e+05,2.246151300000000184e+00,1.249780999999999948e-01
1.000000000000000000e+06,3.474618200000000101e+00,1.104403999999999941e-01
