# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.479160000000000363e-02,4.199869999999999992e-02
2.000000000000000000e+02,1.785383000000000109e-01,5.755009999999999987e-02
5.000000000000000000e+02,4.456816000000000111e-01,8.833870000000000611e-02
1.000000000000000000e+03,7.519223000000000434e-01,1.065621999999999958e-01
2.000000000000000000e+03,1.237692000000000014e+00,1.331053000000000097e-01
5.000000000000000000e+03,2.196876500000000121e+00,1.506763999999999881e-01
1.000000000000000000e+04,2.990636499999999920e+00,1.548865000000000103e-01
2.000000000000000000e+04,3.853087499999999999e+00,1.546498000000000039e-01
5.000000000000000000e+04,4.857281999999999655e+00,1.213117999999999974e-01
1.000000000000000000e+05,5.313358799999999604e+00,1.160817999999999989e-01
1.000000000000000000e+06,6.114587600000000123e+00,7.209849999999999592e-02
