# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.835999999999999904e-04,2.323700000000000158e-03
2.000000000000000000e+02,3.700999999999999971e-04,3.262999999999999842e-03
5.000000000000000000e+02,8.522000000000000061e-04,4.904399999999999732e-03
1.000000000000000000e+03,1.890799999999999989e-03,7.312700000000000103e-03
2.000000000000000000e+03,3.445900000000000005e-03,9.950699999999999823e-03
5.000000000000000000e+03,8.644999999999999907e-03,1.573940000000000061e-02
1.000000000000000000e+04,1.812199999999999922e-02,2.280770000000000020e-02
2.000000000000000000e+04,3.468029999999999724e-02,3.138549999999999673e-02
5.000000000000000000e+04,8.669640000000000679e-02,4.306259999999999949e-02
1.000000000000000000e+05,1.703399999999999914e-01,5.948280000000000234e-02
