# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.020000000000000223e-04,4.024100000000000073e-03
2.000000000000000000e+02,5.877999999999999762e-04,5.599200000000000357e-03
5.000000000000000000e+02,1.326600000000000045e-03,8.491300000000000237e-03
1.000000000000000000e+03,3.003599999999999933e-03,1.269220000000000070e-02
2.000000000000000000e+03,6.018100000000000185e-03,1.784799999999999928e-02
5.000000000000000000e+03,1.463539999999999980e-02,2.795510000000000009e-02
1.000000000000000000e+04,2.766909999999999856e-02,3.810920000000000279e-02
2.000000000000000000e+04,5.619570000000000121e-02,4.724489999999999940e-02
5.000000000000000000e+04,1.316535000000000066e-01,7.019709999999999839e-02
1.000000000000000000e+05,2.345864000000000005e-01,8.946360000000000423e-02
