# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.869129999999999944e-02,2.665609999999999855e-02
2.000000000000000000e+02,5.680770000000000264e-02,3.656879999999999853e-02
5.000000000000000000e+02,1.330211000000000032e-01,5.382929999999999660e-02
1.000000000000000000e+03,2.494887000000000077e-01,7.139420000000000488e-02
2.000000000000000000e+03,4.514816999999999858e-01,9.770879999999999843e-02
5.000000000000000000e+03,8.696635999999999811e-01,1.049805000000000044e-01
1.000000000000000000e+04,1.248215099999999911e+00,1.153369999999999951e-01
2.000000000000000000e+04,1.609189699999999945e+00,1.119620000000000060e-01
5.000000000000000000e+04,2.035427400000000109e+00,1.007662000000000002e-01
1.000000000000000000e+05,2.390863299999999914e+00,1.025840999999999975e-01
1.000000000000000000e+06,3.563182600000000200e+00,9.501080000000000636e-02
