# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.648229999999999834e-02,2.685299999999999840e-02
2.000000000000000000e+02,3.360400000000000192e-02,3.852869999999999906e-02
5.000000000000000000e+02,8.337730000000000141e-02,6.031689999999999968e-02
1.000000000000000000e+03,1.634253999999999984e-01,7.521980000000000333e-02
2.000000000000000000e+03,3.205543000000000142e-01,1.013002999999999959e-01
5.000000000000000000e+03,7.240845999999999671e-01,1.439215000000000078e-01
1.000000000000000000e+04,1.238967399999999941e+00,1.798038000000000136e-01
2.000000000000000000e+04,2.059441699999999820e+00,2.133819999999999883e-01
5.000000000000000000e+04,3.374194500000000208e+00,2.200867999999999991e-01
1.000000000000000000e+05,4.395289700000000188e+00,2.015781000000000101e-01
1.000000000000000000e+06,6.729049400000000070e+00,1.411183000000000021e-01
