# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.701709999999999876e-02,1.862870000000000151e-02
2.000000000000000000e+02,5.236230000000000051e-02,2.488740000000000049e-02
5.000000000000000000e+02,1.251028999999999891e-01,4.065200000000000063e-02
1.000000000000000000e+03,2.389222000000000012e-01,5.010139999999999733e-02
2.000000000000000000e+03,3.990336999999999912e-01,6.312719999999999443e-02
5.000000000000000000e+03,6.952857000000000065e-01,6.329089999999999716e-02
1.000000000000000000e+04,9.459629000000000509e-01,6.401320000000000621e-02
2.000000000000000000e+04,1.152233899999999922e+00,5.874120000000000036e-02
5.000000000000000000e+04,1.344551899999999911e+00,5.370670000000000305e-02
1.000000000000000000e+05,1.458631599999999917e+00,4.208359999999999879e-02
1.000000000000000000e+06,1.643205800000000050e+00,2.292709999999999887e-02
