# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.973000000000000165e-04,2.550800000000000203e-03
2.000000000000000000e+02,5.835000000000000343e-04,3.632400000000000038e-03
5.000000000000000000e+02,1.610600000000000009e-03,6.040199999999999909e-03
1.000000000000000000e+03,3.030399999999999934e-03,8.179499999999999271e-03
2.000000000000000000e+03,6.282699999999999570e-03,1.184750000000000039e-02
5.000000000000000000e+03,1.530399999999999990e-02,1.819940000000000099e-02
1.000000000000000000e+04,3.037979999999999847e-02,2.552640000000000117e-02
2.000000000000000000e+04,5.900829999999999964e-02,3.133330000000000143e-02
5.000000000000000000e+04,1.453609999999999902e-01,4.733070000000000332e-02
1.000000000000000000e+05,2.742144000000000248e-01,6.140430000000000194e-02
