# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.441700000000000786e-03,1.817179999999999837e-02
2.000000000000000000e+02,1.915369999999999920e-02,2.557469999999999882e-02
5.000000000000000000e+02,4.706130000000000035e-02,4.040330000000000310e-02
1.000000000000000000e+03,9.126199999999999590e-02,4.958010000000000195e-02
2.000000000000000000e+03,1.854020999999999864e-01,6.795170000000000377e-02
5.000000000000000000e+03,4.254702000000000206e-01,1.003387000000000029e-01
1.000000000000000000e+04,7.958579999999999544e-01,1.335454000000000085e-01
2.000000000000000000e+04,1.365104799999999896e+00,1.527361999999999886e-01
5.000000000000000000e+04,2.318460099999999802e+00,1.587245999999999935e-01
1.000000000000000000e+05,3.059241200000000216e+00,1.470338999999999952e-01
1.000000000000000000e+06,4.708100499999999577e+00,1.221311000000000063e-01
