# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.476799999999999901e-03,6.450400000000000231e-03
2.000000000000000000e+02,2.970299999999999937e-03,9.047700000000000534e-03
5.000000000000000000e+02,7.159099999999999839e-03,1.391369999999999933e-02
1.000000000000000000e+03,1.437779999999999961e-02,1.983520000000000075e-02
2.000000000000000000e+03,2.873420000000000141e-02,2.401910000000000156e-02
5.000000000000000000e+03,6.805769999999999875e-02,3.542320000000000191e-02
1.000000000000000000e+04,1.282299000000000078e-01,4.974719999999999837e-02
2.000000000000000000e+04,2.403433000000000097e-01,6.258220000000000449e-02
5.000000000000000000e+04,4.841495000000000104e-01,8.093580000000000219e-02
1.000000000000000000e+05,7.336540000000000283e-01,9.142129999999999701e-02
