# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.559999999999999817e-03,1.108469999999999941e-02
2.000000000000000000e+02,8.927600000000000813e-03,1.568500000000000102e-02
5.000000000000000000e+02,2.279230000000000145e-02,2.502860000000000154e-02
1.000000000000000000e+03,4.650739999999999735e-02,3.097149999999999903e-02
2.000000000000000000e+03,9.036489999999999800e-02,4.273790000000000228e-02
5.000000000000000000e+03,2.261643000000000125e-01,6.801759999999999751e-02
1.000000000000000000e+04,4.365505000000000080e-01,8.719010000000000649e-02
2.000000000000000000e+04,8.065723999999999672e-01,1.227267999999999970e-01
5.000000000000000000e+04,1.840567999999999982e+00,1.752218000000000109e-01
1.000000000000000000e+05,3.223823499999999953e+00,2.188973999999999920e-01
1.000000000000000000e+06,1.521200140000000012e+01,3.830605000000000260e-01
