# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.164099999999999965e-03,5.438199999999999805e-03
2.000000000000000000e+02,4.551600000000000264e-03,7.942899999999999266e-03
5.000000000000000000e+02,1.161240000000000015e-02,1.252699999999999994e-02
1.000000000000000000e+03,2.235919999999999921e-02,1.551209999999999915e-02
2.000000000000000000e+03,4.473209999999999686e-02,2.088689999999999991e-02
5.000000000000000000e+03,1.063868000000000036e-01,3.228500000000000120e-02
1.000000000000000000e+04,1.975405000000000078e-01,4.096759999999999985e-02
2.000000000000000000e+04,3.482260999999999829e-01,5.272700000000000303e-02
5.000000000000000000e+04,6.501211999999999547e-01,6.586640000000000550e-02
1.000000000000000000e+05,9.452631000000000228e-01,6.515999999999999570e-02
