# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.078319999999999973e-02,1.727189999999999975e-02
2.000000000000000000e+02,2.125229999999999828e-02,2.395939999999999875e-02
5.000000000000000000e+02,5.501960000000000184e-02,3.308620000000000311e-02
1.000000000000000000e+03,1.051466999999999957e-01,4.790980000000000238e-02
2.000000000000000000e+03,2.082945999999999964e-01,6.523120000000000307e-02
5.000000000000000000e+03,5.127232000000000456e-01,9.705429999999999613e-02
1.000000000000000000e+04,9.138022000000000089e-01,1.283743999999999996e-01
2.000000000000000000e+04,1.566769499999999926e+00,1.346899000000000013e-01
5.000000000000000000e+04,2.522988100000000067e+00,1.500789999999999902e-01
1.000000000000000000e+05,3.114827800000000035e+00,1.166129999999999944e-01
1.000000000000000000e+06,4.209500399999999587e+00,8.018260000000000665e-02
