# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.275861999999999830e-01,1.183077000000000017e-01
2.000000000000000000e+02,1.160728299999999935e+00,1.650610000000000133e-01
5.000000000000000000e+02,2.168123200000000139e+00,1.634972000000000092e-01
1.000000000000000000e+03,2.750429200000000129e+00,1.432980000000000087e-01
2.000000000000000000e+03,3.108840999999999966e+00,9.411219999999999308e-02
5.000000000000000000e+03,3.364483700000000077e+00,7.038990000000000524e-02
1.000000000000000000e+04,3.471570300000000220e+00,6.189010000000000344e-02
2.000000000000000000e+04,3.615886399999999945e+00,7.242909999999999626e-02
5.000000000000000000e+04,3.814118699999999862e+00,8.379250000000000587e-02
1.000000000000000000e+05,3.926228599999999958e+00,8.704820000000000613e-02
1.000000000000000000e+06,4.418360700000000030e+00,6.307310000000000694e-02
