# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.556999999999999811e-04,3.211299999999999832e-03
2.000000000000000000e+02,5.113999999999999622e-04,4.526999999999999774e-03
5.000000000000000000e+02,1.306899999999999945e-03,7.323900000000000375e-03
1.000000000000000000e+03,2.581299999999999914e-03,1.018349999999999984e-02
2.000000000000000000e+03,5.008399999999999658e-03,1.419780000000000000e-02
5.000000000000000000e+03,1.235039999999999923e-02,2.212240000000000040e-02
1.000000000000000000e+04,2.445740000000000067e-02,3.160199999999999815e-02
2.000000000000000000e+04,4.954789999999999889e-02,4.492920000000000247e-02
5.000000000000000000e+04,1.223032000000000008e-01,5.885130000000000222e-02
1.000000000000000000e+05,2.371425000000000061e-01,8.135549999999999726e-02
