# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.137899999999999870e-03,9.124900000000000025e-03
2.000000000000000000e+02,4.502500000000000425e-03,1.338759999999999950e-02
5.000000000000000000e+02,1.111159999999999926e-02,1.756709999999999869e-02
1.000000000000000000e+03,2.177370000000000000e-02,2.583360000000000170e-02
2.000000000000000000e+03,4.486350000000000060e-02,3.556249999999999689e-02
5.000000000000000000e+03,1.061756999999999979e-01,5.412449999999999900e-02
1.000000000000000000e+04,2.186008000000000118e-01,7.743500000000000383e-02
2.000000000000000000e+04,4.341670999999999725e-01,1.070665999999999979e-01
5.000000000000000000e+04,8.838814000000000393e-01,1.148894000000000026e-01
1.000000000000000000e+05,1.360334300000000107e+00,1.294942000000000037e-01
1.000000000000000000e+06,2.317746899999999943e+00,7.507769999999999722e-02
