# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.274200000000000072e-03,8.490100000000000424e-03
2.000000000000000000e+02,2.822199999999999969e-03,1.251490000000000068e-02
5.000000000000000000e+02,7.298599999999999706e-03,2.020709999999999867e-02
1.000000000000000000e+03,1.414999999999999938e-02,2.818110000000000059e-02
2.000000000000000000e+03,2.766860000000000153e-02,3.930159999999999904e-02
5.000000000000000000e+03,7.009070000000000578e-02,6.155399999999999761e-02
1.000000000000000000e+04,1.394827999999999901e-01,7.602449999999999486e-02
2.000000000000000000e+04,2.755062999999999818e-01,1.057325999999999960e-01
5.000000000000000000e+04,6.697170000000000067e-01,1.649828999999999879e-01
1.000000000000000000e+05,1.233004100000000047e+00,2.118768000000000040e-01
1.000000000000000000e+06,8.476758600000000143e+00,4.756970999999999838e-01
