# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.436999999999999972e-04,4.246400000000000001e-03
2.000000000000000000e+02,7.969999999999999654e-04,5.755099999999999973e-03
5.000000000000000000e+02,1.974000000000000060e-03,8.995400000000000618e-03
1.000000000000000000e+03,3.750900000000000154e-03,1.228130000000000020e-02
2.000000000000000000e+03,7.225999999999999784e-03,1.718460000000000126e-02
5.000000000000000000e+03,1.926790000000000100e-02,2.829179999999999889e-02
1.000000000000000000e+04,3.761149999999999910e-02,3.912940000000000168e-02
2.000000000000000000e+04,7.563780000000000503e-02,5.111160000000000009e-02
5.000000000000000000e+04,1.761514000000000135e-01,6.962139999999999995e-02
1.000000000000000000e+05,3.279816999999999871e-01,9.495620000000000449e-02
