# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.449600000000000107e-03,7.123899999999999851e-03
2.000000000000000000e+02,3.025599999999999817e-03,1.018299999999999934e-02
5.000000000000000000e+02,7.528800000000000422e-03,1.630099999999999952e-02
1.000000000000000000e+03,1.529630000000000052e-02,2.281940000000000010e-02
2.000000000000000000e+03,2.945889999999999967e-02,3.168830000000000258e-02
5.000000000000000000e+03,7.374740000000000462e-02,5.088659999999999711e-02
1.000000000000000000e+04,1.450471000000000121e-01,6.260119999999999574e-02
2.000000000000000000e+04,2.782024000000000163e-01,8.353130000000000277e-02
5.000000000000000000e+04,6.178023000000000264e-01,1.116650000000000004e-01
1.000000000000000000e+05,1.007853399999999899e+00,1.354280999999999957e-01
