# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.326510000000000015e-02,2.460909999999999834e-02
2.000000000000000000e+02,2.671079999999999982e-02,3.391399999999999970e-02
5.000000000000000000e+02,6.801859999999999851e-02,4.826010000000000022e-02
1.000000000000000000e+03,1.284428999999999987e-01,6.257530000000000037e-02
2.000000000000000000e+03,2.414748999999999923e-01,8.319630000000000081e-02
5.000000000000000000e+03,5.051341000000000303e-01,1.152973999999999943e-01
1.000000000000000000e+04,8.598599000000000103e-01,1.378380999999999912e-01
2.000000000000000000e+04,1.327511200000000002e+00,1.625590000000000090e-01
5.000000000000000000e+04,2.191845700000000008e+00,2.049565000000000137e-01
1.000000000000000000e+05,2.926157900000000200e+00,1.878836000000000117e-01
1.000000000000000000e+06,4.780439699999999625e+00,1.180757000000000057e-01
