# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.339299999999999886e-03,8.689499999999999308e-03
2.000000000000000000e+02,4.600299999999999875e-03,1.228639999999999941e-02
5.000000000000000000e+02,1.135479999999999996e-02,1.883809999999999998e-02
1.000000000000000000e+03,2.235509999999999928e-02,2.671139999999999973e-02
2.000000000000000000e+03,4.587979999999999836e-02,3.292500000000000288e-02
5.000000000000000000e+03,1.158674999999999983e-01,5.165680000000000271e-02
1.000000000000000000e+04,2.184858000000000078e-01,6.860719999999999319e-02
2.000000000000000000e+04,4.091435999999999962e-01,9.324000000000000343e-02
5.000000000000000000e+04,8.537789000000000073e-01,1.302715999999999874e-01
1.000000000000000000e+05,1.406314700000000029e+00,1.308003000000000082e-01
