# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.951000000000000539e-04,6.423700000000000070e-03
2.000000000000000000e+02,8.765999999999999487e-04,8.389900000000000482e-03
5.000000000000000000e+02,2.500099999999999892e-03,1.434940000000000000e-02
1.000000000000000000e+03,4.862100000000000276e-03,2.003330000000000041e-02
2.000000000000000000e+03,9.902899999999999203e-03,2.852740000000000137e-02
5.000000000000000000e+03,2.402659999999999865e-02,4.393620000000000164e-02
1.000000000000000000e+04,4.961170000000000163e-02,6.292889999999999595e-02
2.000000000000000000e+04,9.836290000000000311e-02,8.865639999999999632e-02
5.000000000000000000e+04,2.469463000000000075e-01,1.433790000000000064e-01
1.000000000000000000e+05,5.111658000000000035e-01,1.845127000000000017e-01
1.000000000000000000e+06,5.762883200000000095e+00,6.654885000000000383e-01
