# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.103000000000000072e-04,4.169499999999999595e-03
2.000000000000000000e+02,5.770000000000000389e-04,5.627300000000000010e-03
5.000000000000000000e+02,1.301599999999999979e-03,8.422100000000000072e-03
1.000000000000000000e+03,2.944800000000000022e-03,1.287789999999999942e-02
2.000000000000000000e+03,5.807900000000000389e-03,1.771469999999999989e-02
5.000000000000000000e+03,1.436469999999999934e-02,2.772610000000000005e-02
1.000000000000000000e+04,2.867489999999999969e-02,3.959290000000000032e-02
2.000000000000000000e+04,5.673469999999999902e-02,5.564639999999999864e-02
5.000000000000000000e+04,1.393029000000000073e-01,8.615939999999999710e-02
1.000000000000000000e+05,2.787690999999999919e-01,1.083482999999999946e-01
