# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.221999999999999729e-04,4.222400000000000285e-03
2.000000000000000000e+02,1.885900000000000033e-03,6.105099999999999590e-03
5.000000000000000000e+02,4.689999999999999725e-03,9.639800000000000452e-03
1.000000000000000000e+03,9.097600000000000825e-03,1.340290000000000058e-02
2.000000000000000000e+03,1.847570000000000115e-02,1.899709999999999940e-02
5.000000000000000000e+03,4.556120000000000309e-02,2.945489999999999914e-02
1.000000000000000000e+04,8.929969999999999575e-02,3.719839999999999952e-02
2.000000000000000000e+04,1.725469000000000031e-01,4.932389999999999691e-02
5.000000000000000000e+04,3.836885999999999908e-01,7.347679999999999489e-02
1.000000000000000000e+05,6.630736999999999881e-01,8.554499999999999604e-02
