# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.027999999999999963e-04,2.380699999999999917e-03
2.000000000000000000e+02,3.425999999999999792e-04,3.045099999999999803e-03
5.000000000000000000e+02,9.675000000000000440e-04,5.146099999999999806e-03
1.000000000000000000e+03,1.743100000000000031e-03,6.821999999999999939e-03
2.000000000000000000e+03,3.582999999999999814e-03,9.853600000000000553e-03
5.000000000000000000e+03,9.258300000000000557e-03,1.572279999999999858e-02
1.000000000000000000e+04,1.810820000000000138e-02,1.910730000000000067e-02
2.000000000000000000e+04,3.687689999999999718e-02,2.665990000000000026e-02
5.000000000000000000e+04,8.758910000000000307e-02,4.065789999999999682e-02
1.000000000000000000e+05,1.743998999999999966e-01,5.842900000000000177e-02
