# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.681364999999999943e-01,8.377199999999999924e-02
2.000000000000000000e+02,3.016921000000000186e-01,1.057767000000000013e-01
5.000000000000000000e+02,6.342198999999999476e-01,1.225043999999999994e-01
1.000000000000000000e+03,9.171302000000000065e-01,1.297744999999999871e-01
2.000000000000000000e+03,1.224829900000000027e+00,1.206742999999999982e-01
5.000000000000000000e+03,1.542056400000000105e+00,1.210955999999999977e-01
1.000000000000000000e+04,1.776016400000000051e+00,1.151732000000000034e-01
2.000000000000000000e+04,2.038858799999999860e+00,1.092049999999999965e-01
5.000000000000000000e+04,2.336019100000000126e+00,1.036383000000000026e-01
1.000000000000000000e+05,2.442852400000000035e+00,8.715249999999999386e-02
1.000000000000000000e+06,2.700007799999999847e+00,6.285440000000000471e-02
