# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.781999999999999859e-04,3.022500000000000013e-03
2.000000000000000000e+02,7.584000000000000030e-04,4.976099999999999794e-03
5.000000000000000000e+02,1.838100000000000064e-03,7.740000000000000352e-03
1.000000000000000000e+03,3.854900000000000080e-03,1.125289999999999971e-02
2.000000000000000000e+03,7.647000000000000151e-03,1.601990000000000011e-02
5.000000000000000000e+03,1.860579999999999873e-02,2.471200000000000133e-02
1.000000000000000000e+04,3.737050000000000094e-02,3.460669999999999719e-02
2.000000000000000000e+04,7.475420000000000675e-02,4.920069999999999999e-02
5.000000000000000000e+04,1.805732999999999921e-01,6.713779999999999748e-02
1.000000000000000000e+05,3.474985999999999908e-01,8.863020000000000620e-02
