# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.862799999999999980e-03,1.235580000000000012e-02
2.000000000000000000e+02,5.894599999999999840e-03,1.803700000000000095e-02
5.000000000000000000e+02,1.481000000000000025e-02,2.845090000000000119e-02
1.000000000000000000e+03,2.908020000000000049e-02,4.017740000000000200e-02
2.000000000000000000e+03,5.889330000000000259e-02,5.687590000000000007e-02
5.000000000000000000e+03,1.461590000000000111e-01,7.653010000000000368e-02
1.000000000000000000e+04,2.920344000000000273e-01,1.083860999999999991e-01
2.000000000000000000e+04,5.610819999999999697e-01,1.458347000000000115e-01
5.000000000000000000e+04,1.282653599999999949e+00,2.084822000000000064e-01
1.000000000000000000e+05,2.337351299999999910e+00,2.759121999999999963e-01
1.000000000000000000e+06,1.193473469999999992e+01,5.206439999999999957e-01
