# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.001999999999999873e-04,2.882200000000000126e-03
2.000000000000000000e+02,4.628999999999999760e-04,4.368999999999999620e-03
5.000000000000000000e+02,9.303999999999999554e-04,6.298599999999999685e-03
1.000000000000000000e+03,2.135100000000000019e-03,9.433800000000000865e-03
2.000000000000000000e+03,4.324399999999999945e-03,1.340569999999999956e-02
5.000000000000000000e+03,1.058779999999999964e-02,2.084350000000000092e-02
1.000000000000000000e+04,2.064179999999999834e-02,2.875760000000000122e-02
2.000000000000000000e+04,4.128769999999999663e-02,3.588070000000000148e-02
5.000000000000000000e+04,1.024193000000000048e-01,5.569820000000000326e-02
1.000000000000000000e+05,1.891876999999999864e-01,7.176269999999999871e-02
