# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.938999999999999618e-04,4.122800000000000249e-03
2.000000000000000000e+02,9.286999999999999682e-04,5.130199999999999691e-03
5.000000000000000000e+02,2.385599999999999873e-03,8.159500000000000086e-03
1.000000000000000000e+03,5.129100000000000152e-03,1.196129999999999936e-02
2.000000000000000000e+03,9.616299999999999501e-03,1.651980000000000115e-02
5.000000000000000000e+03,2.399249999999999994e-02,2.628379999999999952e-02
1.000000000000000000e+04,4.962090000000000251e-02,3.228389999999999732e-02
2.000000000000000000e+04,9.625409999999999522e-02,4.304050000000000237e-02
5.000000000000000000e+04,2.218172999999999950e-01,6.740659999999999707e-02
1.000000000000000000e+05,4.225925999999999849e-01,8.576620000000000077e-02
