# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.732200000000000167e-03,8.133299999999999558e-03
2.000000000000000000e+02,5.585399999999999913e-03,1.161429999999999928e-02
5.000000000000000000e+02,1.387870000000000076e-02,1.809339999999999907e-02
1.000000000000000000e+03,2.633680000000000049e-02,2.167960000000000026e-02
2.000000000000000000e+03,5.217030000000000278e-02,3.109040000000000067e-02
5.000000000000000000e+03,1.241320000000000062e-01,4.481380000000000086e-02
1.000000000000000000e+04,2.270538000000000001e-01,6.062200000000000227e-02
2.000000000000000000e+04,3.916375999999999746e-01,7.223400000000000654e-02
5.000000000000000000e+04,6.962582999999999966e-01,8.731410000000000560e-02
1.000000000000000000e+05,9.584785000000000110e-01,8.360270000000000201e-02
