# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.865759999999999988e-02,2.378339999999999968e-02
2.000000000000000000e+02,3.677539999999999976e-02,3.232379999999999975e-02
5.000000000000000000e+02,8.972869999999999457e-02,4.791469999999999757e-02
1.000000000000000000e+03,1.697243999999999975e-01,6.915000000000000313e-02
2.000000000000000000e+03,3.729282999999999904e-01,9.135479999999999989e-02
5.000000000000000000e+03,7.117740999999999651e-01,1.092930000000000013e-01
1.000000000000000000e+04,1.173905799999999999e+00,1.374679000000000040e-01
2.000000000000000000e+04,1.661112799999999945e+00,1.185766999999999932e-01
5.000000000000000000e+04,2.193501200000000040e+00,1.303860000000000019e-01
1.000000000000000000e+05,2.579577299999999962e+00,1.160662999999999973e-01
1.000000000000000000e+06,3.623093100000000177e+00,1.251738000000000017e-01
