# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.226599999999999999e-03,6.354600000000000179e-03
2.000000000000000000e+02,2.637200000000000134e-03,9.312100000000000238e-03
5.000000000000000000e+02,6.265399999999999962e-03,1.402650000000000077e-02
1.000000000000000000e+03,1.241130000000000011e-02,2.000410000000000035e-02
2.000000000000000000e+03,2.494199999999999889e-02,2.843180000000000013e-02
5.000000000000000000e+03,6.343079999999999552e-02,3.944090000000000096e-02
1.000000000000000000e+04,1.281410000000000049e-01,5.852639999999999926e-02
2.000000000000000000e+04,2.541753999999999958e-01,7.827309999999999823e-02
5.000000000000000000e+04,6.588340000000000307e-01,1.255855999999999917e-01
1.000000000000000000e+05,1.325698299999999996e+00,1.838760999999999868e-01
1.000000000000000000e+06,9.361308799999999763e+00,2.842148999999999925e-01
