# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.223000000000000191e-04,3.864600000000000153e-03
2.000000000000000000e+02,8.124000000000000145e-04,5.354499999999999885e-03
5.000000000000000000e+02,2.118699999999999837e-03,8.699999999999999400e-03
1.000000000000000000e+03,4.462800000000000274e-03,1.265059999999999969e-02
2.000000000000000000e+03,8.431700000000000306e-03,1.718189999999999995e-02
5.000000000000000000e+03,2.123320000000000068e-02,2.728600000000000123e-02
1.000000000000000000e+04,4.090610000000000079e-02,3.755479999999999929e-02
2.000000000000000000e+04,8.150799999999999712e-02,4.709189999999999904e-02
5.000000000000000000e+04,1.928240999999999983e-01,6.983140000000000180e-02
1.000000000000000000e+05,3.764113000000000042e-01,9.753420000000000145e-02
