# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.550839999999999330e-02,4.036929999999999685e-02
2.000000000000000000e+02,1.854018000000000055e-01,5.282980000000000315e-02
5.000000000000000000e+02,4.308430999999999789e-01,8.820210000000000550e-02
1.000000000000000000e+03,7.171646000000000409e-01,1.001284999999999953e-01
2.000000000000000000e+03,1.091425099999999926e+00,1.050523000000000012e-01
5.000000000000000000e+03,1.620586099999999918e+00,9.611959999999999948e-02
1.000000000000000000e+04,1.996601599999999976e+00,7.515570000000000583e-02
2.000000000000000000e+04,2.219483799999999896e+00,6.490120000000000611e-02
5.000000000000000000e+04,2.372412499999999813e+00,4.466250000000000081e-02
1.000000000000000000e+05,2.434222699999999850e+00,3.504009999999999764e-02
1.000000000000000000e+06,2.524495799999999956e+00,3.391799999999999676e-02
