# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.368901999999999730e-01,8.001289999999999791e-02
2.000000000000000000e+02,6.292318000000000078e-01,1.168227000000000015e-01
5.000000000000000000e+02,1.235377100000000006e+00,1.338290000000000035e-01
1.000000000000000000e+03,1.845489900000000016e+00,1.471182000000000045e-01
2.000000000000000000e+03,2.323782800000000037e+00,1.251392000000000060e-01
5.000000000000000000e+03,2.843816700000000086e+00,1.057856999999999964e-01
1.000000000000000000e+04,3.073302899999999838e+00,7.383879999999999610e-02
2.000000000000000000e+04,3.304451499999999875e+00,6.060780000000000334e-02
5.000000000000000000e+04,3.392222199999999965e+00,5.054059999999999803e-02
1.000000000000000000e+05,3.575522299999999820e+00,8.182399999999999396e-02
1.000000000000000000e+06,3.810167400000000093e+00,6.085059999999999775e-02
