# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.405499999999999756e-03,1.561829999999999989e-02
2.000000000000000000e+02,1.389379999999999955e-02,2.117170000000000163e-02
5.000000000000000000e+02,3.643409999999999704e-02,2.862900000000000167e-02
1.000000000000000000e+03,7.135400000000000076e-02,4.230799999999999839e-02
2.000000000000000000e+03,1.410737999999999992e-01,5.562840000000000146e-02
5.000000000000000000e+03,3.420400000000000107e-01,8.576290000000000302e-02
1.000000000000000000e+04,6.634307000000000398e-01,1.145551000000000069e-01
2.000000000000000000e+04,1.204442400000000024e+00,1.497090000000000087e-01
5.000000000000000000e+04,2.247340100000000174e+00,1.635357000000000061e-01
1.000000000000000000e+05,3.062266800000000178e+00,1.453470000000000040e-01
1.000000000000000000e+06,4.795452199999999721e+00,9.751680000000000070e-02
