# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.377369999999999831e-02,2.678029999999999994e-02
2.000000000000000000e+02,4.764680000000000304e-02,3.798499999999999793e-02
5.000000000000000000e+02,1.176056999999999936e-01,5.031209999999999849e-02
1.000000000000000000e+03,2.309332000000000051e-01,7.165330000000000310e-02
2.000000000000000000e+03,4.456154999999999977e-01,9.701840000000000463e-02
5.000000000000000000e+03,9.818974999999999786e-01,1.406571000000000071e-01
1.000000000000000000e+04,1.772872699999999968e+00,1.781420999999999977e-01
2.000000000000000000e+04,2.846453700000000087e+00,1.969125999999999932e-01
5.000000000000000000e+04,4.636734900000000437e+00,2.092397000000000007e-01
1.000000000000000000e+05,6.009652499999999620e+00,2.027490999999999877e-01
1.000000000000000000e+06,8.940388000000000446e+00,1.420955999999999886e-01
