# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.421999999999999870e-04,1.669399999999999920e-03
2.000000000000000000e+02,3.343999999999999967e-04,2.542200000000000102e-03
5.000000000000000000e+02,7.803000000000000474e-04,3.850999999999999823e-03
1.000000000000000000e+03,1.608599999999999960e-03,5.586400000000000046e-03
2.000000000000000000e+03,3.361299999999999791e-03,7.991599999999999746e-03
5.000000000000000000e+03,8.117900000000000810e-03,1.251979999999999933e-02
1.000000000000000000e+04,1.621859999999999968e-02,1.765109999999999943e-02
2.000000000000000000e+04,3.188560000000000005e-02,2.475609999999999963e-02
5.000000000000000000e+04,7.917870000000000463e-02,3.445270000000000277e-02
1.000000000000000000e+05,1.548757000000000050e-01,4.782000000000000139e-02
