# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.253600000000000155e-03,1.194950000000000005e-02
2.000000000000000000e+02,6.551300000000000352e-03,1.713049999999999989e-02
5.000000000000000000e+02,1.660330000000000139e-02,2.689089999999999883e-02
1.000000000000000000e+03,3.263710000000000222e-02,3.787650000000000045e-02
2.000000000000000000e+03,6.621889999999999721e-02,5.413239999999999719e-02
5.000000000000000000e+03,1.609384000000000092e-01,7.447330000000000616e-02
1.000000000000000000e+04,3.179610999999999965e-01,1.035849999999999965e-01
2.000000000000000000e+04,6.201132000000000311e-01,1.392705999999999944e-01
5.000000000000000000e+04,1.371612899999999913e+00,1.923068000000000000e-01
1.000000000000000000e+05,2.356496299999999877e+00,2.310773000000000132e-01
1.000000000000000000e+06,5.730443900000000035e+00,2.018864999999999965e-01
