# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.438785999999999954e-01,5.521079999999999738e-02
2.000000000000000000e+02,3.148117000000000276e-01,7.275379999999999348e-02
5.000000000000000000e+02,6.719300999999999746e-01,1.275191999999999992e-01
1.000000000000000000e+03,9.492315999999999532e-01,1.024314999999999948e-01
2.000000000000000000e+03,1.560740500000000086e+00,1.459031000000000078e-01
5.000000000000000000e+03,2.427806900000000212e+00,1.711646000000000001e-01
1.000000000000000000e+04,3.467774599999999818e+00,2.157100999999999880e-01
2.000000000000000000e+04,4.951836600000000033e+00,2.395311999999999997e-01
5.000000000000000000e+04,7.307691000000000159e+00,2.650622000000000256e-01
1.000000000000000000e+05,9.263915100000000180e+00,2.480702999999999936e-01
1.000000000000000000e+06,1.322459590000000063e+01,2.110096999999999945e-01
