# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.300999999999999910e-04,2.027900000000000015e-03
2.000000000000000000e+02,2.951000000000000172e-04,3.046200000000000210e-03
5.000000000000000000e+02,6.855000000000000199e-04,4.721399999999999729e-03
1.000000000000000000e+03,1.164700000000000067e-03,6.067499999999999977e-03
2.000000000000000000e+03,2.402399999999999848e-03,8.712599999999999165e-03
5.000000000000000000e+03,6.470899999999999916e-03,1.441540000000000009e-02
1.000000000000000000e+04,1.248490000000000016e-02,2.014260000000000009e-02
2.000000000000000000e+04,2.460170000000000065e-02,2.785649999999999932e-02
5.000000000000000000e+04,6.302739999999999732e-02,4.431220000000000298e-02
1.000000000000000000e+05,1.218434999999999935e-01,5.481790000000000274e-02
