# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.381999999999999894e-04,2.588099999999999862e-03
2.000000000000000000e+02,5.217999999999999982e-04,3.873900000000000000e-03
5.000000000000000000e+02,1.318600000000000067e-03,6.064700000000000125e-03
1.000000000000000000e+03,2.614599999999999910e-03,8.633999999999999314e-03
2.000000000000000000e+03,5.342600000000000300e-03,1.233829999999999996e-02
5.000000000000000000e+03,1.320630000000000068e-02,1.928389999999999965e-02
1.000000000000000000e+04,2.678320000000000006e-02,2.760340000000000016e-02
2.000000000000000000e+04,5.323909999999999754e-02,3.906160000000000188e-02
5.000000000000000000e+04,1.311580999999999997e-01,5.237080000000000207e-02
1.000000000000000000e+05,2.522234999999999894e-01,7.278439999999999910e-02
