# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.821820000000000078e-02,4.646920000000000217e-02
2.000000000000000000e+02,7.672980000000000078e-02,5.693569999999999881e-02
5.000000000000000000e+02,1.814070999999999878e-01,8.561439999999999328e-02
1.000000000000000000e+03,3.699919999999999876e-01,1.255303000000000113e-01
2.000000000000000000e+03,6.904993999999999854e-01,1.571137999999999979e-01
5.000000000000000000e+03,1.490135999999999905e+00,2.251886999999999917e-01
1.000000000000000000e+04,2.462344199999999983e+00,2.277160000000000017e-01
2.000000000000000000e+04,3.567706499999999892e+00,2.538796999999999859e-01
5.000000000000000000e+04,5.082397000000000276e+00,2.577673999999999799e-01
1.000000000000000000e+05,6.086837199999999726e+00,2.283930999999999878e-01
1.000000000000000000e+06,7.983121599999999596e+00,1.229862000000000039e-01
