# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.907499999999999928e-03,1.365019999999999949e-02
2.000000000000000000e+02,6.224000000000000365e-03,1.997519999999999851e-02
5.000000000000000000e+02,1.505530000000000063e-02,3.086490000000000067e-02
1.000000000000000000e+03,2.998920000000000058e-02,4.403470000000000301e-02
2.000000000000000000e+03,6.049589999999999829e-02,6.233820000000000333e-02
5.000000000000000000e+03,1.522329000000000043e-01,8.552200000000000080e-02
1.000000000000000000e+04,3.082818999999999976e-01,1.224159999999999970e-01
2.000000000000000000e+04,6.086272000000000348e-01,1.695022999999999946e-01
5.000000000000000000e+04,1.419177899999999992e+00,2.452707000000000082e-01
1.000000000000000000e+05,2.714942999999999884e+00,3.386054000000000008e-01
1.000000000000000000e+06,7.898654399999999853e+00,2.481488000000000027e-01
