# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.071300000000000002e-03,1.524370000000000065e-02
2.000000000000000000e+02,1.728330000000000144e-02,2.243360000000000146e-02
5.000000000000000000e+02,4.177709999999999757e-02,3.108299999999999952e-02
1.000000000000000000e+03,8.477819999999999800e-02,4.280950000000000033e-02
2.000000000000000000e+03,1.610681999999999947e-01,5.757860000000000061e-02
5.000000000000000000e+03,4.055984999999999729e-01,8.878959999999999630e-02
1.000000000000000000e+04,6.918488000000000415e-01,1.111209999999999976e-01
2.000000000000000000e+04,1.141531899999999933e+00,1.141408000000000006e-01
5.000000000000000000e+04,1.652437799999999957e+00,1.000406999999999963e-01
1.000000000000000000e+05,1.898541299999999987e+00,7.348999999999999977e-02
1.000000000000000000e+06,2.172081499999999998e+00,3.761409999999999754e-02
