# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.284066999999999958e-01,8.915080000000000227e-02
2.000000000000000000e+02,5.587170000000000192e-01,1.009953999999999991e-01
5.000000000000000000e+02,9.389663999999999788e-01,1.231126000000000026e-01
1.000000000000000000e+03,1.263558299999999912e+00,1.210928000000000004e-01
2.000000000000000000e+03,1.534899100000000072e+00,1.068530000000000035e-01
5.000000000000000000e+03,1.838592400000000016e+00,9.218700000000000505e-02
1.000000000000000000e+04,2.126995799999999992e+00,1.010406999999999972e-01
2.000000000000000000e+04,2.435827100000000023e+00,1.168031000000000069e-01
5.000000000000000000e+04,2.979330899999999893e+00,1.042560000000000014e-01
1.000000000000000000e+05,3.291522000000000059e+00,1.043348000000000053e-01
1.000000000000000000e+06,3.949663999999999842e+00,7.492119999999999336e-02
