# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.220000000000000206e-04,3.835499999999999934e-03
2.000000000000000000e+02,7.360999999999999488e-04,5.845300000000000322e-03
5.000000000000000000e+02,1.771199999999999901e-03,9.133699999999999805e-03
1.000000000000000000e+03,3.625100000000000024e-03,1.312460000000000016e-02
2.000000000000000000e+03,7.314700000000000368e-03,1.838559999999999847e-02
5.000000000000000000e+03,1.792790000000000009e-02,2.860549999999999898e-02
1.000000000000000000e+04,3.532679999999999848e-02,4.005369999999999764e-02
2.000000000000000000e+04,7.125620000000000565e-02,5.615189999999999765e-02
5.000000000000000000e+04,1.724659000000000053e-01,7.577749999999999764e-02
1.000000000000000000e+05,3.343646000000000118e-01,1.027669999999999972e-01
